day,n_questions
"2021-01-14 00:00:00","5217"
"2021-01-15 00:00:00","4937"
"2021-01-16 00:00:00","3227"
"2021-01-17 00:00:00","3356"
"2021-01-18 00:00:00","4995"
"2021-01-19 00:00:00","5287"
"2021-01-20 00:00:00","5524"
"2021-01-21 00:00:00","5649"
"2021-01-22 00:00:00","5276"
"2021-01-23 00:00:00","3494"
"2021-01-24 00:00:00","3527"
"2021-01-25 00:00:00","5174"
"2021-01-26 00:00:00","5239"
"2021-01-27 00:00:00","5579"
"2021-01-28 00:00:00","5430"
"2021-01-29 00:00:00","4975"
"2021-01-30 00:00:00","3320"
"2021-01-31 00:00:00","3333"
"2021-02-01 00:00:00","4948"
"2021-02-02 00:00:00","5426"
"2021-02-03 00:00:00","5633"
"2021-02-04 00:00:00","5564"
"2021-02-05 00:00:00","4974"
"2021-02-06 00:00:00","3282"
"2021-02-07 00:00:00","3343"
"2021-02-08 00:00:00","5095"
"2021-02-09 00:00:00","5464"
"2021-02-10 00:00:00","5534"
"2021-02-11 00:00:00","5587"
"2021-02-12 00:00:00","4942"
"2021-02-13 00:00:00","3148"
"2021-02-14 00:00:00","3062"
"2021-02-15 00:00:00","4849"
"2021-02-16 00:00:00","5314"
"2021-02-17 00:00:00","5464"
"2021-02-18 00:00:00","5764"
"2021-02-19 00:00:00","5150"
"2021-02-20 00:00:00","3415"
"2021-02-21 00:00:00","3254"
"2021-02-22 00:00:00","5183"
"2021-02-23 00:00:00","5361"
"2021-02-24 00:00:00","5612"
"2021-02-25 00:00:00","5444"
"2021-02-26 00:00:00","4919"
"2021-02-27 00:00:00","3121"
"2021-02-28 00:00:00","3180"
"2021-03-01 00:00:00","5201"
"2021-03-02 00:00:00","5454"
"2021-03-03 00:00:00","5652"
"2021-03-04 00:00:00","5741"
"2021-03-05 00:00:00","5063"
"2021-03-06 00:00:00","3356"
"2021-03-07 00:00:00","3287"
"2021-03-08 00:00:00","5031"
"2021-03-09 00:00:00","5446"
"2021-03-10 00:00:00","5655"
"2021-03-11 00:00:00","5649"
"2021-03-12 00:00:00","5204"
"2021-03-13 00:00:00","3311"
"2021-03-14 00:00:00","3288"
"2021-03-15 00:00:00","5167"
"2021-03-16 00:00:00","5526"
"2021-03-17 00:00:00","5597"
"2021-03-18 00:00:00","5540"
"2021-03-19 00:00:00","5107"
"2021-03-20 00:00:00","3172"
"2021-03-21 00:00:00","3346"
"2021-03-22 00:00:00","5151"
"2021-03-23 00:00:00","5396"
"2021-03-24 00:00:00","5625"
"2021-03-25 00:00:00","5590"
"2021-03-26 00:00:00","5110"
"2021-03-27 00:00:00","3103"
"2021-03-28 00:00:00","3020"
"2021-03-29 00:00:00","4976"
"2021-03-30 00:00:00","5057"
"2021-03-31 00:00:00","5318"
"2021-04-01 00:00:00","4897"
"2021-04-02 00:00:00","4133"
"2021-04-03 00:00:00","3069"
"2021-04-04 00:00:00","3010"
"2021-04-05 00:00:00","4302"
"2021-04-06 00:00:00","5162"
"2021-04-07 00:00:00","5447"
"2021-04-08 00:00:00","5371"
"2021-04-09 00:00:00","5070"
"2021-04-10 00:00:00","3148"
"2021-04-11 00:00:00","3260"
"2021-04-12 00:00:00","4851"
"2021-04-13 00:00:00","5177"
"2021-04-14 00:00:00","5148"
"2021-04-15 00:00:00","5293"
"2021-04-16 00:00:00","5067"
"2021-04-17 00:00:00","3173"
"2021-04-18 00:00:00","3146"
"2021-04-19 00:00:00","4873"
"2021-04-20 00:00:00","5230"
"2021-04-21 00:00:00","5406"
"2021-04-22 00:00:00","5404"
"2021-04-23 00:00:00","4868"
"2021-04-24 00:00:00","3087"
"2021-04-25 00:00:00","3258"
"2021-04-26 00:00:00","4901"
"2021-04-27 00:00:00","5196"
"2021-04-28 00:00:00","5291"
"2021-04-29 00:00:00","5362"
"2021-04-30 00:00:00","4660"
"2021-05-01 00:00:00","3031"
"2021-05-02 00:00:00","3124"
"2021-05-03 00:00:00","4567"
"2021-05-04 00:00:00","5028"
"2021-05-05 00:00:00","5067"
"2021-05-06 00:00:00","5402"
"2021-05-07 00:00:00","4713"
"2021-05-08 00:00:00","3045"
"2021-05-09 00:00:00","3064"
"2021-05-10 00:00:00","4873"
"2021-05-11 00:00:00","5160"
"2021-05-12 00:00:00","5101"
"2021-05-13 00:00:00","4686"
"2021-05-14 00:00:00","4472"
"2021-05-15 00:00:00","2983"
"2021-05-16 00:00:00","3073"
"2021-05-17 00:00:00","4798"
"2021-05-18 00:00:00","5283"
"2021-05-19 00:00:00","5213"
"2021-05-20 00:00:00","5247"
"2021-05-21 00:00:00","4834"
"2021-05-22 00:00:00","3056"
"2021-05-23 00:00:00","3098"
"2021-05-24 00:00:00","4473"
"2021-05-25 00:00:00","5262"
"2021-05-26 00:00:00","5215"
"2021-05-27 00:00:00","5239"
"2021-05-28 00:00:00","4634"
"2021-05-29 00:00:00","3004"
"2021-05-30 00:00:00","2972"
"2021-05-31 00:00:00","4423"
"2021-06-01 00:00:00","4950"
"2021-06-02 00:00:00","5116"
"2021-06-03 00:00:00","4865"
"2021-06-04 00:00:00","4540"
"2021-06-05 00:00:00","2835"
"2021-06-06 00:00:00","2866"
"2021-06-07 00:00:00","4718"
"2021-06-08 00:00:00","4911"
"2021-06-09 00:00:00","5300"
"2021-06-10 00:00:00","5129"
"2021-06-11 00:00:00","4561"
"2021-06-12 00:00:00","2715"
"2021-06-13 00:00:00","2896"
"2021-06-14 00:00:00","4598"
"2021-06-15 00:00:00","4980"
"2021-06-16 00:00:00","5222"
"2021-06-17 00:00:00","5080"
"2021-06-18 00:00:00","4551"
"2021-06-19 00:00:00","2749"
"2021-06-20 00:00:00","2781"
"2021-06-21 00:00:00","4652"
"2021-06-22 00:00:00","4922"
"2021-06-23 00:00:00","4974"
"2021-06-24 00:00:00","4989"
"2021-06-25 00:00:00","4382"
"2021-06-26 00:00:00","2696"
"2021-06-27 00:00:00","2757"
"2021-06-28 00:00:00","4631"
"2021-06-29 00:00:00","4964"
"2021-06-30 00:00:00","4980"
"2021-07-01 00:00:00","4782"
"2021-07-02 00:00:00","4439"
"2021-07-03 00:00:00","2532"
"2021-07-04 00:00:00","2685"
"2021-07-05 00:00:00","4119"
"2021-07-06 00:00:00","4811"
"2021-07-07 00:00:00","4784"
"2021-07-08 00:00:00","4887"
"2021-07-09 00:00:00","4229"
"2021-07-10 00:00:00","2635"
"2021-07-11 00:00:00","2479"
"2021-07-12 00:00:00","4493"
"2021-07-13 00:00:00","4811"
"2021-07-14 00:00:00","4902"
"2021-07-15 00:00:00","4874"
"2021-07-16 00:00:00","4434"
"2021-07-17 00:00:00","2566"
"2021-07-18 00:00:00","2674"
"2021-07-19 00:00:00","4474"
"2021-07-20 00:00:00","4501"
"2021-07-21 00:00:00","4771"
"2021-07-22 00:00:00","4553"
"2021-07-23 00:00:00","4140"
"2021-07-24 00:00:00","2531"
"2021-07-25 00:00:00","2617"
"2021-07-26 00:00:00","4428"
"2021-07-27 00:00:00","4751"
"2021-07-28 00:00:00","4917"
"2021-07-29 00:00:00","4742"
"2021-07-30 00:00:00","4346"
"2021-07-31 00:00:00","2437"
"2021-08-01 00:00:00","2670"
"2021-08-02 00:00:00","4300"
"2021-08-03 00:00:00","4730"
"2021-08-04 00:00:00","4605"
"2021-08-05 00:00:00","4807"
"2021-08-06 00:00:00","4244"
"2021-08-07 00:00:00","2504"
"2021-08-08 00:00:00","2521"
"2021-08-09 00:00:00","4370"
"2021-08-10 00:00:00","4589"
"2021-08-11 00:00:00","4768"
"2021-08-12 00:00:00","4734"
"2021-08-13 00:00:00","4214"
"2021-08-14 00:00:00","2467"
"2021-08-15 00:00:00","2561"
"2021-08-16 00:00:00","4275"
"2021-08-17 00:00:00","4535"
"2021-08-18 00:00:00","4747"
"2021-08-19 00:00:00","4626"
"2021-08-20 00:00:00","4199"
"2021-08-21 00:00:00","2446"
"2021-08-22 00:00:00","2607"
"2021-08-23 00:00:00","4464"
"2021-08-24 00:00:00","4571"
"2021-08-25 00:00:00","4878"
"2021-08-26 00:00:00","4772"
"2021-08-27 00:00:00","4189"
"2021-08-28 00:00:00","2624"
"2021-08-29 00:00:00","2688"
"2021-08-30 00:00:00","4199"
"2021-08-31 00:00:00","4577"
"2021-09-01 00:00:00","4731"
"2021-09-02 00:00:00","4833"
"2021-09-03 00:00:00","4120"
"2021-09-04 00:00:00","2445"
"2021-09-05 00:00:00","2435"
"2021-09-06 00:00:00","4008"
"2021-09-07 00:00:00","4331"
"2021-09-08 00:00:00","4686"
"2021-09-09 00:00:00","4577"
"2021-09-10 00:00:00","4043"
"2021-09-11 00:00:00","2473"
"2021-09-12 00:00:00","2542"
"2021-09-13 00:00:00","4393"
"2021-09-14 00:00:00","4712"
"2021-09-15 00:00:00","4806"
"2021-09-16 00:00:00","4830"
"2021-09-17 00:00:00","4326"
"2021-09-18 00:00:00","2643"
"2021-09-19 00:00:00","2595"
"2021-09-20 00:00:00","4289"
"2021-09-21 00:00:00","4534"
"2021-09-22 00:00:00","4830"
"2021-09-23 00:00:00","4863"
"2021-09-24 00:00:00","4354"
"2021-09-25 00:00:00","2586"
"2021-09-26 00:00:00","2655"
"2021-09-27 00:00:00","4486"
"2021-09-28 00:00:00","4711"
"2021-09-29 00:00:00","4582"
"2021-09-30 00:00:00","4682"
"2021-10-01 00:00:00","3961"
"2021-10-02 00:00:00","2408"
"2021-10-03 00:00:00","2609"
"2021-10-04 00:00:00","4216"
"2021-10-05 00:00:00","4617"
"2021-10-06 00:00:00","4737"
"2021-10-07 00:00:00","4624"
"2021-10-08 00:00:00","4152"
"2021-10-09 00:00:00","2478"
"2021-10-10 00:00:00","2525"
"2021-10-11 00:00:00","4271"
"2021-10-12 00:00:00","4484"
"2021-10-13 00:00:00","4646"
"2021-10-14 00:00:00","4561"
"2021-10-15 00:00:00","3972"
"2021-10-16 00:00:00","2586"
"2021-10-17 00:00:00","2693"
"2021-10-18 00:00:00","4309"
"2021-10-19 00:00:00","4524"
"2021-10-20 00:00:00","4820"
"2021-10-21 00:00:00","4864"
"2021-10-22 00:00:00","4308"
"2021-10-23 00:00:00","2570"
"2021-10-24 00:00:00","2638"
"2021-10-25 00:00:00","4441"
"2021-10-26 00:00:00","4677"
"2021-10-27 00:00:00","4895"
"2021-10-28 00:00:00","4804"
"2021-10-29 00:00:00","4172"
"2021-10-30 00:00:00","2111"
"2021-10-31 00:00:00","2562"
"2021-11-01 00:00:00","3958"
"2021-11-02 00:00:00","4413"
"2021-11-03 00:00:00","4605"
"2021-11-04 00:00:00","4435"
"2021-11-05 00:00:00","4036"
"2021-11-06 00:00:00","2518"
"2021-11-07 00:00:00","2595"
"2021-11-08 00:00:00","4330"
"2021-11-09 00:00:00","4693"
"2021-11-10 00:00:00","4777"
"2021-11-11 00:00:00","4668"
"2021-11-12 00:00:00","4362"
"2021-11-13 00:00:00","2746"
"2021-11-14 00:00:00","2679"
"2021-11-15 00:00:00","4431"
"2021-11-16 00:00:00","4760"
"2021-11-17 00:00:00","4862"
"2021-11-18 00:00:00","4674"
"2021-11-19 00:00:00","4309"
"2021-11-20 00:00:00","2623"
"2021-11-21 00:00:00","2701"
"2021-11-22 00:00:00","4455"
"2021-11-23 00:00:00","4762"
"2021-11-24 00:00:00","4672"
"2021-11-25 00:00:00","4310"
"2021-11-26 00:00:00","3849"
"2021-11-27 00:00:00","2536"
"2021-11-28 00:00:00","2768"
"2021-11-29 00:00:00","4359"
"2021-11-30 00:00:00","4604"
"2021-12-01 00:00:00","4617"
"2021-12-02 00:00:00","4598"
"2021-12-03 00:00:00","4267"
"2021-12-04 00:00:00","2546"
"2021-12-05 00:00:00","2715"
"2021-12-06 00:00:00","4267"
"2021-12-07 00:00:00","4609"
"2021-12-08 00:00:00","4556"
"2021-12-09 00:00:00","4750"
"2021-12-10 00:00:00","4072"
"2021-12-11 00:00:00","2531"
"2021-12-12 00:00:00","2618"
"2021-12-13 00:00:00","4264"
"2021-12-14 00:00:00","4518"
"2021-12-15 00:00:00","4683"
"2021-12-16 00:00:00","4413"
"2021-12-17 00:00:00","4056"
"2021-12-18 00:00:00","2446"
"2021-12-19 00:00:00","2484"
"2021-12-20 00:00:00","3995"
"2021-12-21 00:00:00","4241"
"2021-12-22 00:00:00","4155"
"2021-12-23 00:00:00","3704"
"2021-12-24 00:00:00","2616"
"2021-12-25 00:00:00","1876"
"2021-12-26 00:00:00","2152"
"2021-12-27 00:00:00","3297"
"2021-12-28 00:00:00","3713"
"2021-12-29 00:00:00","3757"
"2021-12-30 00:00:00","3485"
"2021-12-31 00:00:00","2502"
"2022-01-01 00:00:00","1914"
"2022-01-02 00:00:00","2378"
"2022-01-03 00:00:00","3663"
"2022-01-04 00:00:00","4236"
"2022-01-05 00:00:00","4586"
"2022-01-06 00:00:00","4288"
"2022-01-07 00:00:00","4108"
"2022-01-08 00:00:00","2720"
"2022-01-09 00:00:00","2779"
"2022-01-10 00:00:00","4207"
"2022-01-11 00:00:00","4576"
"2022-01-12 00:00:00","4672"
"2022-01-13 00:00:00","4550"
"2022-01-14 00:00:00","4140"
"2022-01-15 00:00:00","2633"
"2022-01-16 00:00:00","2687"
"2022-01-17 00:00:00","4206"
"2022-01-18 00:00:00","4642"
"2022-01-19 00:00:00","4869"
"2022-01-20 00:00:00","4844"
"2022-01-21 00:00:00","4372"
"2022-01-22 00:00:00","2778"
"2022-01-23 00:00:00","2877"
"2022-01-24 00:00:00","4441"
"2022-01-25 00:00:00","4803"
"2022-01-26 00:00:00","4522"
"2022-01-27 00:00:00","4937"
"2022-01-28 00:00:00","4400"
"2022-01-29 00:00:00","2752"
"2022-01-30 00:00:00","2759"
"2022-01-31 00:00:00","4371"
"2022-02-01 00:00:00","4673"
"2022-02-02 00:00:00","4765"
"2022-02-03 00:00:00","4797"
"2022-02-04 00:00:00","4460"
"2022-02-05 00:00:00","2734"
"2022-02-06 00:00:00","2759"
"2022-02-07 00:00:00","4686"
"2022-02-08 00:00:00","4772"
"2022-02-09 00:00:00","4857"
"2022-02-10 00:00:00","4858"
"2022-02-11 00:00:00","4395"
"2022-02-12 00:00:00","2686"
"2022-02-13 00:00:00","2729"
"2022-02-14 00:00:00","4285"
"2022-02-15 00:00:00","4798"
"2022-02-16 00:00:00","5019"
"2022-02-17 00:00:00","5017"
"2022-02-18 00:00:00","4416"
"2022-02-19 00:00:00","2749"
"2022-02-20 00:00:00","2898"
"2022-02-21 00:00:00","4565"
"2022-02-22 00:00:00","4876"
"2022-02-23 00:00:00","4850"
"2022-02-24 00:00:00","4461"
"2022-02-25 00:00:00","4119"
"2022-02-26 00:00:00","2487"
"2022-02-27 00:00:00","2542"
"2022-02-28 00:00:00","4095"
"2022-03-01 00:00:00","4274"
"2022-03-02 00:00:00","4645"
"2022-03-03 00:00:00","4564"
"2022-03-04 00:00:00","4194"
"2022-03-05 00:00:00","2620"
"2022-03-06 00:00:00","2649"
"2022-03-07 00:00:00","4122"
"2022-03-08 00:00:00","4426"
"2022-03-09 00:00:00","4543"
"2022-03-10 00:00:00","4633"
"2022-03-11 00:00:00","4209"
"2022-03-12 00:00:00","2317"
"2022-03-13 00:00:00","2600"
"2022-03-14 00:00:00","4313"
"2022-03-15 00:00:00","4628"
"2022-03-16 00:00:00","4819"
"2022-03-17 00:00:00","4669"
"2022-03-18 00:00:00","4071"
"2022-03-19 00:00:00","2596"
"2022-03-20 00:00:00","2586"
"2022-03-21 00:00:00","4368"
"2022-03-22 00:00:00","4625"
"2022-03-23 00:00:00","4787"
"2022-03-24 00:00:00","4789"
"2022-03-25 00:00:00","4172"
"2022-03-26 00:00:00","2508"
"2022-03-27 00:00:00","2612"
"2022-03-28 00:00:00","4295"
"2022-03-29 00:00:00","4720"
"2022-03-30 00:00:00","4809"
"2022-03-31 00:00:00","4730"
"2022-04-01 00:00:00","4182"
"2022-04-02 00:00:00","2476"
"2022-04-03 00:00:00","2650"
"2022-04-04 00:00:00","4380"
"2022-04-05 00:00:00","4581"
"2022-04-06 00:00:00","4801"
"2022-04-07 00:00:00","4751"
"2022-04-08 00:00:00","4368"
"2022-04-09 00:00:00","2605"
"2022-04-10 00:00:00","2628"
"2022-04-11 00:00:00","4401"
"2022-04-12 00:00:00","4581"
"2022-04-13 00:00:00","4558"
"2022-04-14 00:00:00","4186"
"2022-04-15 00:00:00","3463"
"2022-04-16 00:00:00","2556"
"2022-04-17 00:00:00","2441"
"2022-04-18 00:00:00","3581"
"2022-04-19 00:00:00","4443"
"2022-04-20 00:00:00","4525"
"2022-04-21 00:00:00","4453"
"2022-04-22 00:00:00","4150"
"2022-04-23 00:00:00","2650"
"2022-04-24 00:00:00","2641"
"2022-04-25 00:00:00","4234"
"2022-04-26 00:00:00","4617"
"2022-04-27 00:00:00","4498"
"2022-04-28 00:00:00","4607"
"2022-04-29 00:00:00","4143"
"2022-04-30 00:00:00","2567"
"2022-05-01 00:00:00","2509"
"2022-05-02 00:00:00","3750"
"2022-05-03 00:00:00","4050"
"2022-05-04 00:00:00","4393"
"2022-05-05 00:00:00","4341"
"2022-05-06 00:00:00","4141"
"2022-05-07 00:00:00","2505"
"2022-05-08 00:00:00","2557"
"2022-05-09 00:00:00","4142"
"2022-05-10 00:00:00","4593"
"2022-05-11 00:00:00","4488"
"2022-05-12 00:00:00","4374"
"2022-05-13 00:00:00","3981"
"2022-05-14 00:00:00","2430"
"2022-05-15 00:00:00","2618"
"2022-05-16 00:00:00","4174"
"2022-05-17 00:00:00","4603"
"2022-05-18 00:00:00","4623"
"2022-05-19 00:00:00","4569"
"2022-05-20 00:00:00","4281"
"2022-05-21 00:00:00","2374"
"2022-05-22 00:00:00","2389"
"2022-05-23 00:00:00","4149"
"2022-05-24 00:00:00","4553"
"2022-05-25 00:00:00","4497"
"2022-05-26 00:00:00","4299"
"2022-05-27 00:00:00","3903"
"2022-05-28 00:00:00","2424"
"2022-05-29 00:00:00","2498"
"2022-05-30 00:00:00","4022"
"2022-05-31 00:00:00","4393"
"2022-06-01 00:00:00","4274"
"2022-06-02 00:00:00","4306"
"2022-06-03 00:00:00","3850"
"2022-06-04 00:00:00","2282"
"2022-06-05 00:00:00","2333"
"2022-06-06 00:00:00","3812"
"2022-06-07 00:00:00","4340"
"2022-06-08 00:00:00","4519"
"2022-06-09 00:00:00","4396"
"2022-06-10 00:00:00","3945"
"2022-06-11 00:00:00","2361"
"2022-06-12 00:00:00","2419"
"2022-06-13 00:00:00","4135"
"2022-06-14 00:00:00","4455"
"2022-06-15 00:00:00","4436"
"2022-06-16 00:00:00","4338"
"2022-06-17 00:00:00","3847"
"2022-06-18 00:00:00","2275"
"2022-06-19 00:00:00","2343"
"2022-06-20 00:00:00","3966"
"2022-06-21 00:00:00","4389"
"2022-06-22 00:00:00","4505"
"2022-06-23 00:00:00","4541"
"2022-06-24 00:00:00","3878"
"2022-06-25 00:00:00","2269"
"2022-06-26 00:00:00","2284"
"2022-06-27 00:00:00","4181"
"2022-06-28 00:00:00","4518"
"2022-06-29 00:00:00","4464"
"2022-06-30 00:00:00","4323"
"2022-07-01 00:00:00","3817"
"2022-07-02 00:00:00","2230"
"2022-07-03 00:00:00","2214"
"2022-07-04 00:00:00","3704"
"2022-07-05 00:00:00","4236"
"2022-07-06 00:00:00","4421"
"2022-07-07 00:00:00","4427"
"2022-07-08 00:00:00","3881"
"2022-07-09 00:00:00","2214"
"2022-07-10 00:00:00","2167"
"2022-07-11 00:00:00","4029"
"2022-07-12 00:00:00","4271"
"2022-07-13 00:00:00","4382"
"2022-07-14 00:00:00","4333"
"2022-07-15 00:00:00","3912"
"2022-07-16 00:00:00","2294"
"2022-07-17 00:00:00","2296"
"2022-07-18 00:00:00","4246"
"2022-07-19 00:00:00","4557"
"2022-07-20 00:00:00","4580"
"2022-07-21 00:00:00","4495"
"2022-07-22 00:00:00","4126"
"2022-07-23 00:00:00","2270"
"2022-07-24 00:00:00","2390"
"2022-07-25 00:00:00","4165"
"2022-07-26 00:00:00","4435"
"2022-07-27 00:00:00","4583"
"2022-07-28 00:00:00","4481"
"2022-07-29 00:00:00","3474"
"2022-07-30 00:00:00","2356"
"2022-07-31 00:00:00","2354"
"2022-08-01 00:00:00","3961"
"2022-08-02 00:00:00","4346"
"2022-08-03 00:00:00","4269"
"2022-08-04 00:00:00","4379"
"2022-08-05 00:00:00","3935"
"2022-08-06 00:00:00","2334"
"2022-08-07 00:00:00","2342"
"2022-08-08 00:00:00","4166"
"2022-08-09 00:00:00","4373"
"2022-08-10 00:00:00","4508"
"2022-08-11 00:00:00","4315"
"2022-08-12 00:00:00","3930"
"2022-08-13 00:00:00","2187"
"2022-08-14 00:00:00","2199"
"2022-08-15 00:00:00","3542"
"2022-08-16 00:00:00","4368"
"2022-08-17 00:00:00","4395"
"2022-08-18 00:00:00","4352"
"2022-08-19 00:00:00","3742"
"2022-08-20 00:00:00","2180"
"2022-08-21 00:00:00","2382"
"2022-08-22 00:00:00","3892"
"2022-08-23 00:00:00","4229"
"2022-08-24 00:00:00","4419"
"2022-08-25 00:00:00","4240"
"2022-08-26 00:00:00","3796"
"2022-08-27 00:00:00","2261"
"2022-08-28 00:00:00","2316"
"2022-08-29 00:00:00","3780"
"2022-08-30 00:00:00","4114"
"2022-08-31 00:00:00","4068"
"2022-09-01 00:00:00","3983"
"2022-09-02 00:00:00","3588"
"2022-09-03 00:00:00","2072"
"2022-09-04 00:00:00","2176"
"2022-09-05 00:00:00","3538"
"2022-09-06 00:00:00","3949"
"2022-09-07 00:00:00","4132"
"2022-09-08 00:00:00","3992"
"2022-09-09 00:00:00","3785"
"2022-09-10 00:00:00","2215"
"2022-09-11 00:00:00","2195"
"2022-09-12 00:00:00","3763"
"2022-09-13 00:00:00","4106"
"2022-09-14 00:00:00","4154"
"2022-09-15 00:00:00","4226"
"2022-09-16 00:00:00","3816"
"2022-09-17 00:00:00","2266"
"2022-09-18 00:00:00","2242"
"2022-09-19 00:00:00","3768"
"2022-09-20 00:00:00","4001"
"2022-09-21 00:00:00","4044"
"2022-09-22 00:00:00","4131"
"2022-09-23 00:00:00","3638"
"2022-09-24 00:00:00","2183"
"2022-09-25 00:00:00","2197"
"2022-09-26 00:00:00","3782"
"2022-09-27 00:00:00","4189"
"2022-09-28 00:00:00","4224"
"2022-09-29 00:00:00","4146"
"2022-09-30 00:00:00","3696"
"2022-10-01 00:00:00","2223"
"2022-10-02 00:00:00","2171"
"2022-10-03 00:00:00","3579"
"2022-10-04 00:00:00","3871"
"2022-10-05 00:00:00","3950"
"2022-10-06 00:00:00","4107"
"2022-10-07 00:00:00","3722"
"2022-10-08 00:00:00","2278"
"2022-10-09 00:00:00","2348"
"2022-10-10 00:00:00","3834"
"2022-10-11 00:00:00","4077"
"2022-10-12 00:00:00","4155"
"2022-10-13 00:00:00","4143"
"2022-10-14 00:00:00","3901"
"2022-10-15 00:00:00","2308"
"2022-10-16 00:00:00","2268"
"2022-10-17 00:00:00","3949"
"2022-10-18 00:00:00","4294"
"2022-10-19 00:00:00","4458"
"2022-10-20 00:00:00","4346"
"2022-10-21 00:00:00","3779"
"2022-10-22 00:00:00","2261"
"2022-10-23 00:00:00","2224"
"2022-10-24 00:00:00","3795"
"2022-10-25 00:00:00","4056"
"2022-10-26 00:00:00","4308"
"2022-10-27 00:00:00","4120"
"2022-10-28 00:00:00","3723"
"2022-10-29 00:00:00","2221"
"2022-10-30 00:00:00","2348"
"2022-10-31 00:00:00","3814"
"2022-11-01 00:00:00","3805"
"2022-11-02 00:00:00","4143"
"2022-11-03 00:00:00","4172"
"2022-11-04 00:00:00","4073"
"2022-11-05 00:00:00","2458"
"2022-11-06 00:00:00","2493"
"2022-11-07 00:00:00","4174"
"2022-11-08 00:00:00","4442"
"2022-11-09 00:00:00","4346"
"2022-11-10 00:00:00","4269"
"2022-11-11 00:00:00","3794"
"2022-11-12 00:00:00","2395"
"2022-11-13 00:00:00","2434"
"2022-11-14 00:00:00","4139"
"2022-11-15 00:00:00","4364"
"2022-11-16 00:00:00","4547"
"2022-11-17 00:00:00","4525"
"2022-11-18 00:00:00","3882"
"2022-11-19 00:00:00","2440"
"2022-11-20 00:00:00","2486"
"2022-11-21 00:00:00","3969"
"2022-11-22 00:00:00","4300"
"2022-11-23 00:00:00","4214"
"2022-11-24 00:00:00","3963"
"2022-11-25 00:00:00","3473"
"2022-11-26 00:00:00","2210"
"2022-11-27 00:00:00","2385"
"2022-11-28 00:00:00","3934"
"2022-11-29 00:00:00","4078"
"2022-11-30 00:00:00","4147"
"2022-12-01 00:00:00","4242"
"2022-12-02 00:00:00","3713"
"2022-12-03 00:00:00","2306"
"2022-12-04 00:00:00","2289"
"2022-12-05 00:00:00","3879"
"2022-12-06 00:00:00","4168"
"2022-12-07 00:00:00","3981"
"2022-12-08 00:00:00","3869"
"2022-12-09 00:00:00","3419"
"2022-12-10 00:00:00","2241"
"2022-12-11 00:00:00","2308"
"2022-12-12 00:00:00","3953"
"2022-12-13 00:00:00","4020"
"2022-12-14 00:00:00","3987"
"2022-12-15 00:00:00","3904"
"2022-12-16 00:00:00","3558"
"2022-12-17 00:00:00","2113"
"2022-12-18 00:00:00","1964"
"2022-12-19 00:00:00","3555"
"2022-12-20 00:00:00","3826"
"2022-12-21 00:00:00","3882"
"2022-12-22 00:00:00","3418"
"2022-12-23 00:00:00","2942"
"2022-12-24 00:00:00","1719"
"2022-12-25 00:00:00","1560"
"2022-12-26 00:00:00","2416"
"2022-12-27 00:00:00","3017"
"2022-12-28 00:00:00","3113"
"2022-12-29 00:00:00","3207"
"2022-12-30 00:00:00","2786"
"2022-12-31 00:00:00","1715"
"2023-01-01 00:00:00","1558"
"2023-01-02 00:00:00","2878"
"2023-01-03 00:00:00","3418"
"2023-01-04 00:00:00","3827"
"2023-01-05 00:00:00","3960"
"2023-01-06 00:00:00","3353"
"2023-01-07 00:00:00","2131"
"2023-01-08 00:00:00","2180"
"2023-01-09 00:00:00","3558"
"2023-01-10 00:00:00","3832"
"2023-01-11 00:00:00","3966"
"2023-01-12 00:00:00","3951"
"2023-01-13 00:00:00","3489"
"2023-01-14 00:00:00","1996"
"2023-01-15 00:00:00","2024"
"2023-01-16 00:00:00","3401"
"2023-01-17 00:00:00","3728"
"2023-01-18 00:00:00","3904"
"2023-01-19 00:00:00","3870"
"2023-01-20 00:00:00","3261"
"2023-01-21 00:00:00","2065"
"2023-01-22 00:00:00","2066"
"2023-01-23 00:00:00","3377"
"2023-01-24 00:00:00","3666"
"2023-01-25 00:00:00","3707"
"2023-01-26 00:00:00","3485"
"2023-01-27 00:00:00","3450"
"2023-01-28 00:00:00","1979"
"2023-01-29 00:00:00","2067"
"2023-01-30 00:00:00","3601"
"2023-01-31 00:00:00","3790"
"2023-02-01 00:00:00","3832"
"2023-02-02 00:00:00","3718"
"2023-02-03 00:00:00","3428"
"2023-02-04 00:00:00","1994"
"2023-02-05 00:00:00","1977"
"2023-02-06 00:00:00","3421"
"2023-02-07 00:00:00","3690"
"2023-02-08 00:00:00","3796"
"2023-02-09 00:00:00","3811"
"2023-02-10 00:00:00","3373"
"2023-02-11 00:00:00","1939"
"2023-02-12 00:00:00","1931"
"2023-02-13 00:00:00","3392"
"2023-02-14 00:00:00","3580"
"2023-02-15 00:00:00","3630"
"2023-02-16 00:00:00","3673"
"2023-02-17 00:00:00","3352"
"2023-02-18 00:00:00","1890"
"2023-02-19 00:00:00","2022"
"2023-02-20 00:00:00","3250"
"2023-02-21 00:00:00","3528"
"2023-02-22 00:00:00","3636"
"2023-02-23 00:00:00","3598"
"2023-02-24 00:00:00","3224"
"2023-02-25 00:00:00","1995"
"2023-02-26 00:00:00","1852"
"2023-02-27 00:00:00","3288"
"2023-02-28 00:00:00","3442"
"2023-03-01 00:00:00","3477"
